,x1,x2,x3,u1,u2
25,0.20265259668543578,0.3180712909288703,0.26032897349679657,3.4609734803264744e-05,2.2402725344777283e-05
26,0.20959644347192394,0.30971573991144297,0.26110014384315816,3.4609734803264744e-05,2.2402725344777283e-05
27,0.21088104348664632,0.3081783661704495,0.2607294047916715,3.4609734803264744e-05,2.2402725344777283e-05
28,0.21165782186287926,0.3070633105256655,0.26038190131680083,3.4609734803264744e-05,2.2402725344777283e-05
29,0.21221728369742016,0.3060630700269913,0.26007897049424133,3.4609734803264744e-05,2.2402725344777283e-05
30,0.21263627145118422,0.3051815013063431,0.2597620854355699,3.4609734803264744e-05,2.2402725344777283e-05
31,0.2129420087668113,0.3043987123534528,0.25943441238176135,3.4609734803264744e-05,2.2402725344777283e-05
32,0.21311872693882944,0.30367768885252205,0.25914937160589047,3.4609734803264744e-05,2.2402725344777283e-05
33,0.213177293700354,0.30300110551666193,0.25891887984576833,3.4609734803264744e-05,2.2402725344777283e-05
34,0.213156067401585,0.3023717472540106,0.2587122544743322,3.4609734803264744e-05,2.2402725344777283e-05
35,0.213120897009807,0.30181250916773356,0.2584562134996455,3.4609734803264744e-05,2.2402725344777283e-05
36,0.21311819693953962,0.3013371074104622,0.25810129455767067,3.4609734803264744e-05,2.2402725344777283e-05
37,0.21309556633247687,0.30090117581866904,0.25773500873149885,3.4609734803264744e-05,2.2402725344777283e-05
38,0.21301606988092406,0.3004725042567118,0.2574205368398484,3.4609734803264744e-05,2.2402725344777283e-05
39,0.21286864201627057,0.3000368583139463,0.25718184585038084,3.4609734803264744e-05,2.2402725344777283e-05
40,0.2126680410231983,0.29959795009402657,0.25700375357131683,3.4609734803264744e-05,2.2402725344777283e-05
41,0.21245484903968181,0.29917743821490494,0.25683192865143595,3.4609734803264744e-05,2.2402725344777283e-05
42,0.21229543508816884,0.29881490314806763,0.2565729453812407,3.4609734803264744e-05,2.2402725344777283e-05
43,0.2121829626653059,0.29850158859000303,0.25624128451115663,3.4609734803264744e-05,2.2402725344777283e-05
44,0.2120506328187831,0.29818893619047676,0.25594009285655295,3.4609734803264744e-05,2.2402725344777283e-05
45,0.21189506561292892,0.29787210703997447,0.25567695955541936,3.4609734803264744e-05,2.2402725344777283e-05
46,0.21172688017342095,0.29755729742862636,0.2554368591853267,3.4609734803264744e-05,2.2402725344777283e-05
47,0.21156857416475938,0.2972601066232188,0.2551855323716278,3.4609734803264744e-05,2.2402725344777283e-05
48,0.21173168813652177,0.2968034495217114,0.25494194621761007,1.3003431244520346e-05,3.376967847007942e-05
49,0.20041584339804921,0.30257151736241233,0.25438342247668777,1.3003431244520346e-05,3.376967847007942e-05
50,0.19003455090482654,0.3081417984039278,0.25331547831036194,1.3003431244520346e-05,3.376967847007942e-05
51,0.1815970009658372,0.31276398992090865,0.2520990342292929,1.3003431244520346e-05,3.376967847007942e-05
52,0.17472534161873599,0.3166108656381336,0.25080667544330876,1.3003431244520346e-05,3.376967847007942e-05
53,0.16914604440604797,0.3198312486199615,0.24945613310191633,1.3003431244520346e-05,3.376967847007942e-05
54,0.1645543235641712,0.3225122520765591,0.2481590664851208,1.3003431244520346e-05,3.376967847007942e-05
55,0.1606610075571515,0.32470156007799,0.24705878927049615,1.3003431244520346e-05,3.376967847007942e-05
56,0.15739767589320433,0.3265036564318379,0.24606540746618996,1.3003431244520346e-05,3.376967847007942e-05
57,0.15468791212358599,0.3279910198663961,0.24513826754162255,1.3003431244520346e-05,3.376967847007942e-05
58,0.1524394676406729,0.3292158174419234,0.24427199492163082,1.3003431244520346e-05,3.376967847007942e-05
59,0.15055215083174928,0.33021407019935667,0.24348525846559194,1.3003431244520346e-05,3.376967847007942e-05
60,0.14892880965171826,0.33101138273903885,0.24280648884192124,1.3003431244520346e-05,3.376967847007942e-05
61,0.14753904807876975,0.33164656859270814,0.24220487613580327,1.3003431244520346e-05,3.376967847007942e-05
62,0.146366458052417,0.3321488384332767,0.24165383908394258,1.3003431244520346e-05,3.376967847007942e-05
63,0.14538672714470868,0.332541252640233,0.24113919491851799,1.3003431244520346e-05,3.376967847007942e-05
64,0.14456861238454402,0.3328417562629699,0.24065716188204145,1.3003431244520346e-05,3.376967847007942e-05
65,0.14387394025767267,0.33306317902078475,0.24021435922735795,1.3003431244520346e-05,3.376967847007942e-05
66,0.1432580052443699,0.33321333766667544,0.23982744070899809,1.3003431244520346e-05,3.376967847007942e-05
67,0.142711353856978,0.3333053817653696,0.23948520234011744,1.3003431244520346e-05,3.376967847007942e-05
68,0.14223884846496918,0.3333523874128246,0.23916802391391026,1.3003431244520346e-05,3.376967847007942e-05
69,0.1418299279565497,0.3333619056149571,0.23887241867913067,1.3003431244520346e-05,3.376967847007942e-05
70,0.14147404363758034,0.3333403024945236,0.23859634462811777,1.3003431244520346e-05,3.376967847007942e-05
71,0.14114861387474606,0.333285219133768,0.23833859875215052,1.3003431244520346e-05,3.376967847007942e-05
72,0.14065406570130656,0.33306877224344345,0.2380574965684653,2.2069977178955193e-05,3.929167456888115e-05
73,0.14426354582486156,0.3354188923897259,0.23807545133386154,2.2069977178955193e-05,3.929167456888115e-05
74,0.1488914482938538,0.3386651581231637,0.23884002690267217,2.2069977178955193e-05,3.929167456888115e-05
75,0.15251498447531509,0.34155605677051537,0.24017817150433624,2.2069977178955193e-05,3.929167456888115e-05
76,0.15558121519234971,0.3443022732597961,0.24187044970363059,2.2069977178955193e-05,3.929167456888115e-05
77,0.15826236382058778,0.3469651949674008,0.24374600868863305,2.2069977178955193e-05,3.929167456888115e-05
78,0.16063184675682632,0.3495566162328197,0.24574943661370274,2.2069977178955193e-05,3.929167456888115e-05
79,0.1627217688987251,0.3520717336938738,0.2478700735406038,2.2069977178955193e-05,3.929167456888115e-05
80,0.1645918780422799,0.3545251678764581,0.25005870527638147,2.2069977178955193e-05,3.929167456888115e-05
81,0.16632958160607728,0.35695097158765854,0.2522275433940862,2.2069977178955193e-05,3.929167456888115e-05
82,0.16799599942206186,0.3593698463518087,0.25431924850074195,2.2069977178955193e-05,3.929167456888115e-05
83,0.16956475771985807,0.36175506024672416,0.25638294554528,2.2069977178955193e-05,3.929167456888115e-05
84,0.1710391873571992,0.3641008753625822,0.2584267725314353,2.2069977178955193e-05,3.929167456888115e-05
85,0.17243005169804176,0.36640628405336684,0.2604485737215337,2.2069977178955193e-05,3.929167456888115e-05
86,0.17375517334012008,0.36867477271391397,0.26243638460632523,2.2069977178955193e-05,3.929167456888115e-05
87,0.17503925868778952,0.3709142194647146,0.2643686608290446,2.2069977178955193e-05,3.929167456888115e-05
88,0.17629244752780845,0.37312542970615764,0.26624107031576105,2.2069977178955193e-05,3.929167456888115e-05
89,0.17750546607666454,0.3753012744561169,0.26807058796552063,2.2069977178955193e-05,3.929167456888115e-05
90,0.17867432410714768,0.37743815647138557,0.269866670275654,2.2069977178955193e-05,3.929167456888115e-05
91,0.17979830214963743,0.3795341884608058,0.27163462865930066,2.2069977178955193e-05,3.929167456888115e-05
92,0.1808799514921029,0.3815891930852685,0.2733756294454093,2.2069977178955193e-05,3.929167456888115e-05
93,0.18192509418010278,0.3836047029577135,0.27508669387873746,2.2069977178955193e-05,3.929167456888115e-05
94,0.18294282301678538,0.38558396064312933,0.2767606981198519,2.2069977178955193e-05,3.929167456888115e-05
95,0.18394550156288858,0.3875319186585535,0.2783863732451282,2.2069977178955193e-05,3.929167456888115e-05
96,0.18516247556566326,0.38942174919776784,0.2799760226520489,1.740267672451339e-05,3.983819990511542e-05
97,0.18475551876075505,0.3914674876158198,0.28148485269420337,1.740267672451339e-05,3.983819990511542e-05
98,0.18303038211398628,0.3936378736685453,0.28278532608337653,1.740267672451339e-05,3.983819990511542e-05
99,0.1818636989831708,0.39569496097518075,0.2838879845782051,1.740267672451339e-05,3.983819990511542e-05
100,0.18101380268035064,0.39765079919875396,0.28486818898513955,1.740267672451339e-05,3.983819990511542e-05
101,0.18039933485874843,0.399500722757327,0.2857821017539964,1.740267672451339e-05,3.983819990511542e-05
102,0.17995191949978676,0.4012415477654252,0.28667566086163176,1.740267672451339e-05,3.983819990511542e-05
103,0.1796717483711364,0.4028966211768402,0.2875209238940612,1.740267672451339e-05,3.983819990511542e-05
104,0.1795497853929228,0.40448246336821936,0.28830396559034643,1.740267672451339e-05,3.983819990511542e-05
105,0.17956117704245148,0.4060059202860614,0.2890323309893577,1.740267672451339e-05,3.983819990511542e-05
106,0.17966525235420805,0.4074641634467169,0.2897350354297735,1.740267672451339e-05,3.983819990511542e-05
107,0.17980552291985816,0.4088446899363879,0.29046256455008074,1.740267672451339e-05,3.983819990511542e-05
108,0.17994357508043796,0.41014172997706067,0.2912459991369182,1.740267672451339e-05,3.983819990511542e-05
109,0.18011881108477165,0.41138377194099257,0.29202705844818155,1.740267672451339e-05,3.983819990511542e-05
110,0.18033549369233037,0.41258007135156494,0.2927927986832025,1.740267672451339e-05,3.983819990511542e-05
111,0.18059199686325952,0.41373659260967494,0.29353780692679804,1.740267672451339e-05,3.983819990511542e-05
112,0.18088284014653114,0.41485702261383706,0.29426170616988734,1.740267672451339e-05,3.983819990511542e-05
113,0.181198688679944,0.4159427707601831,0.2949691553094915,1.740267672451339e-05,3.983819990511542e-05
114,0.18152635319012356,0.416992968942462,0.29566984914873373,1.740267672451339e-05,3.983819990511542e-05
115,0.18185306831976092,0.41805421434332696,0.29637783201744355,1.740267672451339e-05,3.983819990511542e-05
116,0.1823266430551192,0.42088430703407337,0.29708892006361065,1.740267672451339e-05,3.983819990511542e-05
117,0.18283464725523121,0.42374615727514237,0.29782333861716054,1.740267672451339e-05,3.983819990511542e-05
118,0.1831724258556024,0.4239573965702723,0.2985466258511756,1.740267672451339e-05,3.983819990511542e-05
119,0.1832151312084776,0.42001009339646106,0.299135531617417,1.740267672451339e-05,3.983819990511542e-05
120,0.1829177230828409,0.4115707532039657,0.2993780174463252,1.5770157843063933e-05,1.5551326341093336e-05
121,0.18231496866441577,0.3994803184163025,0.2989732565470194,1.5770157843063933e-05,1.5551326341093336e-05
122,0.18152144255566488,0.3857541684302473,0.2975316338072981,1.5770157843063933e-05,1.5551326341093336e-05
123,0.1807315198975364,0.37358205779551484,0.2945747665634794,1.5770157843063933e-05,1.5551326341093336e-05
124,0.17988820231318742,0.3638747967418973,0.2905090778295236,1.5770157843063933e-05,1.5551326341093336e-05
125,0.17880114602763383,0.3548317141343148,0.28612496693521594,1.5770157843063933e-05,1.5551326341093336e-05
126,0.17749732068180954,0.34637126056119233,0.28150182783666255,1.5770157843063933e-05,1.5551326341093336e-05
127,0.17597848350082193,0.33839846590539036,0.27675006411715164,1.5770157843063933e-05,1.5551326341093336e-05
128,0.17425640417673374,0.3308336851893446,0.27195454833204924,1.5770157843063933e-05,1.5551326341093336e-05
129,0.1723769336686724,0.3236420051865731,0.26712537285419047,1.5770157843063933e-05,1.5551326341093336e-05
130,0.17036857440114347,0.31678336979346167,0.26228948057446205,1.5770157843063933e-05,1.5551326341093336e-05
131,0.168248360264691,0.3102120053579846,0.2574872210121707,1.5770157843063933e-05,1.5551326341093336e-05
132,0.1660232416630907,0.3038663194028002,0.2527830167413098,1.5770157843063933e-05,1.5551326341093336e-05
133,0.16372693375454755,0.29774285400166633,0.24815688690461055,1.5770157843063933e-05,1.5551326341093336e-05
134,0.16139547576963506,0.2918572363890264,0.24356524050223777,1.5770157843063933e-05,1.5551326341093336e-05
135,0.1590512064218962,0.2862058811787218,0.23899516076475563,1.5770157843063933e-05,1.5551326341093336e-05
136,0.1567027639078434,0.28076599036399175,0.2344644051531276,1.5770157843063933e-05,1.5551326341093336e-05
137,0.15434508590695858,0.27549555331747333,0.23002140535871649,1.5770157843063933e-05,1.5551326341093336e-05
138,0.15195796787123475,0.27033405161076657,0.22574527158106167,1.5770157843063933e-05,1.5551326341093336e-05
139,0.1493602078480196,0.26532164660242413,0.22168933611111385,1.5770157843063933e-05,1.5551326341093336e-05
140,0.14676612256376811,0.2604368168710869,0.21774964678519382,1.5770157843063933e-05,1.5551326341093336e-05
141,0.14451415330596692,0.25558983909929617,0.21383192203892343,1.5770157843063933e-05,1.5551326341093336e-05
142,0.1427762776087922,0.2507287181569756,0.20989543712097997,1.5770157843063933e-05,1.5551326341093336e-05
143,0.1415580092531099,0.2458391871014311,0.2059530240930963,1.5770157843063933e-05,1.5551326341093336e-05
144,0.14069839826647565,0.24094470717735078,0.20207107183006084,1.858780634133013e-05,1.4171643496986471e-05
145,0.1398700309231348,0.23610646781680494,0.19836952601971747,1.858780634133013e-05,1.4171643496986471e-05
146,0.13860069796996818,0.23142142526189013,0.1950111096518944,1.858780634133013e-05,1.4171643496986471e-05
147,0.13702518054589308,0.22694480573517425,0.19184022067551765,1.858780634133013e-05,1.4171643496986471e-05
148,0.13539455542736753,0.22269451763431994,0.18867821073518512,1.858780634133013e-05,1.4171643496986471e-05
149,0.13374484738390294,0.21866952442518658,0.1854995887625649,1.858780634133013e-05,1.4171643496986471e-05
150,0.1320800874531615,0.2148340489844061,0.1823394753933452,1.858780634133013e-05,1.4171643496986471e-05
151,0.13037243440704507,0.2111177184664138,0.1792933571742716,1.858780634133013e-05,1.4171643496986471e-05
152,0.12862702873554424,0.20749522825674174,0.17638320709999053,1.858780634133013e-05,1.4171643496986471e-05
153,0.12689362089841877,0.20400564804142485,0.1735278191811499,1.858780634133013e-05,1.4171643496986471e-05
154,0.12518865603472293,0.20065216860800322,0.1707089609076614,1.858780634133013e-05,1.4171643496986471e-05
155,0.12351365219241481,0.1974220546620305,0.1679364444565017,1.858780634133013e-05,1.4171643496986471e-05
156,0.12185520032835652,0.19428664482707375,0.16524812669171218,1.858780634133013e-05,1.4171643496986471e-05
157,0.12019294714300012,0.19121076221591263,0.16269383989741262,1.858780634133013e-05,1.4171643496986471e-05
158,0.11855163200129232,0.18821531751100717,0.16022947601604792,1.858780634133013e-05,1.4171643496986471e-05
159,0.11696400578483467,0.18533288360585037,0.15779236745814837,1.858780634133013e-05,1.4171643496986471e-05
160,0.11544361918213746,0.18257463077576422,0.1553570112215327,1.858780634133013e-05,1.4171643496986471e-05
161,0.11398474864848392,0.1799302345090877,0.15293522257559736,1.858780634133013e-05,1.4171643496986471e-05
162,0.11256239640593026,0.17736787550717664,0.15057613506131654,1.858780634133013e-05,1.4171643496986471e-05
163,0.11113229044330561,0.17483423968440379,0.1483662004912422,1.858780634133013e-05,1.4171643496986471e-05
164,0.10969565227536156,0.17232745385520437,0.1463029863145852,1.858780634133013e-05,1.4171643496986471e-05
165,0.1083152824773517,0.16991265375163483,0.1442665391419712,1.858780634133013e-05,1.4171643496986471e-05
166,0.10699602925859927,0.16759252480693818,0.14224678838194638,1.858780634133013e-05,1.4171643496986471e-05
167,0.10571578426619449,0.165345033732046,0.14028013101139086,1.858780634133013e-05,1.4171643496986471e-05
168,0.1043610376149422,0.16306869904563645,0.13837063650212633,2.3366821811291432e-05,1.8094912586937066e-05
169,0.10532942654653128,0.1627957862614916,0.1368166369940844,2.3366821811291432e-05,1.8094912586937066e-05
170,0.10638399161078423,0.16284637407504368,0.13599430076970132,2.3366821811291432e-05,1.8094912586937066e-05
171,0.10700883714023389,0.1627410390602894,0.13558705134954993,2.3366821811291432e-05,1.8094912586937066e-05
172,0.10742419286582151,0.1626131129419265,0.13535364662037067,2.3366821811291432e-05,1.8094912586937066e-05
173,0.10769441366820841,0.16247723881320142,0.13523208401869805,2.3366821811291432e-05,1.8094912586937066e-05
174,0.107840185485078,0.16232604823355962,0.13521640250267253,2.3366821811291432e-05,1.8094912586937066e-05
175,0.10795409417098979,0.16221098393239292,0.13518441423264846,2.3366821811291432e-05,1.8094912586937066e-05
176,0.10804987216609714,0.16212634716905217,0.13513275059181756,2.3366821811291432e-05,1.8094912586937066e-05
177,0.10810188020400098,0.16204381604566753,0.13511149531002484,2.3366821811291432e-05,1.8094912586937066e-05
178,0.10812037513902532,0.1619630439070553,0.13511389452514996,2.3366821811291432e-05,1.8094912586937066e-05
179,0.10814182168006621,0.16190301036159607,0.1350926204456581,2.3366821811291432e-05,1.8094912586937066e-05
180,0.10817624258912778,0.16186543650503257,0.13503853599600632,2.3366821811291432e-05,1.8094912586937066e-05
181,0.1081931339187368,0.16182683721849928,0.13500004750117986,2.3366821811291432e-05,1.8094912586937066e-05
182,0.10818025498535136,0.16177683707677235,0.13499769319519103,2.3366821811291432e-05,1.8094912586937066e-05
183,0.10814642456738739,0.16171952199119408,0.13502054010223016,2.3366821811291432e-05,1.8094912586937066e-05
184,0.10812152090521883,0.16167343920967292,0.1350261840366658,2.3366821811291432e-05,1.8094912586937066e-05
185,0.10814469982650773,0.1616636491619621,0.13495807283669,2.3366821811291432e-05,1.8094912586937066e-05
186,0.10817907968344014,0.1616640287643345,0.13487206750575204,2.3366821811291432e-05,1.8094912586937066e-05
187,0.10817409839382318,0.16163957398320167,0.13484423632344647,2.3366821811291432e-05,1.8094912586937066e-05
188,0.1081202475115878,0.16158359454809554,0.1348890395453336,2.3366821811291432e-05,1.8094912586937066e-05
189,0.10804949649465749,0.1615180055243282,0.13495867569837333,2.3366821811291432e-05,1.8094912586937066e-05
190,0.10802935776080459,0.1614581657984471,0.1349355123891218,2.3366821811291432e-05,1.8094912586937066e-05
191,0.10784061623524037,0.1601509130652985,0.1344509897398546,2.3366821811291432e-05,1.8094912586937066e-05
192,0.10784103211488168,0.16117732714328753,0.13441604085446363,2.4903024226920097e-05,3.934427510288239e-05
193,0.10842750064556855,0.1674922849685736,0.1356454578693041,2.4903024226920097e-05,3.934427510288239e-05
194,0.10958447094991976,0.17827746037380393,0.1381280338656882,2.4903024226920097e-05,3.934427510288239e-05
195,0.11092202147451216,0.18919625668268608,0.14109665697058033,2.4903024226920097e-05,3.934427510288239e-05
196,0.11240626989671462,0.1986038830091433,0.14447924224037986,2.4903024226920097e-05,3.934427510288239e-05
197,0.11405186473177018,0.20715910528249293,0.14833751211444912,2.4903024226920097e-05,3.934427510288239e-05
198,0.11587115345234042,0.2150777670399159,0.15243097105155073,2.4903024226920097e-05,3.934427510288239e-05
199,0.11789935202106844,0.22253572347983452,0.15655167176825105,2.4903024226920097e-05,3.934427510288239e-05
200,0.12004397929225769,0.22956782767972808,0.16072724493946128,2.4903024226920097e-05,3.934427510288239e-05
201,0.12226999477004306,0.23623662726180208,0.16492027334075782,2.4903024226920097e-05,3.934427510288239e-05
202,0.12456221810437279,0.24260047314295452,0.16908436519968867,2.4903024226920097e-05,3.934427510288239e-05
203,0.12690068150642192,0.24870083549658664,0.17319556310470313,2.4903024226920097e-05,3.934427510288239e-05
204,0.12925349615656523,0.2545549807374178,0.17726607789305382,2.4903024226920097e-05,3.934427510288239e-05
205,0.1315993851080489,0.2601817914491511,0.18129864140075733,2.4903024226920097e-05,3.934427510288239e-05
206,0.13392895950358416,0.2656040233879216,0.18528296695510876,2.4903024226920097e-05,3.934427510288239e-05
207,0.13624471857534748,0.27084830548229616,0.18919574937468167,2.4903024226920097e-05,3.934427510288239e-05
208,0.1385589951781005,0.2759435894153672,0.19300389714435912,2.4903024226920097e-05,3.934427510288239e-05
209,0.14086249601029768,0.2808983325167011,0.196712681301956,2.4903024226920097e-05,3.934427510288239e-05
210,0.1431319653467404,0.28570849896651396,0.20035096741366992,2.4903024226920097e-05,3.934427510288239e-05
211,0.1453522498213802,0.29037428738723847,0.20393687038795805,2.4903024226920097e-05,3.934427510288239e-05
212,0.1475163328190067,0.2949001091082253,0.2074777941007778,2.4903024226920097e-05,3.934427510288239e-05
213,0.14962533447524756,0.2992945881657428,0.21097043139558683,2.4903024226920097e-05,3.934427510288239e-05
214,0.1516885116765684,0.3035705613029771,0.21440076408334321,2.4903024226920097e-05,3.934427510288239e-05
215,0.15372325806027293,0.30774507797003214,0.21774406294250526,2.4903024226920097e-05,3.934427510288239e-05
216,0.15601220580716135,0.3105808781706942,0.2207781601346861,2.916450202010071e-05,1.5950405014991503e-05
217,0.16024189166705283,0.30169760023469633,0.22300334198717342,2.916450202010071e-05,1.5950405014991503e-05
218,0.16407675634809477,0.28988645827705123,0.22627261399715326,2.916450202010071e-05,1.5950405014991503e-05
219,0.1671707046603933,0.2820064941512678,0.22712086987528723,2.916450202010071e-05,1.5950405014991503e-05
220,0.16970297008491256,0.27593700757512957,0.22623995744225187,2.916450202010071e-05,1.5950405014991503e-05
221,0.17155907354019062,0.2705999048051085,0.22509590579605843,2.916450202010071e-05,1.5950405014991503e-05
222,0.17283552113426476,0.2658628690915534,0.2237852823217494,2.916450202010071e-05,1.5950405014991503e-05
223,0.1736246069682827,0.26161716586825984,0.22237503800947028,2.916450202010071e-05,1.5950405014991503e-05
224,0.17404908119954474,0.25784173435409924,0.22080646489047262,2.916450202010071e-05,1.5950405014991503e-05
225,0.17418472281893088,0.2544754550529518,0.21909885389597897,2.916450202010071e-05,1.5950405014991503e-05
226,0.1740553255532518,0.2514085704008036,0.21736298255043857,2.916450202010071e-05,1.5950405014991503e-05
227,0.1736672681655069,0.24852372219495333,0.21572901256762203,2.916450202010071e-05,1.5950405014991503e-05
228,0.1731171004196729,0.24584189123721215,0.21410216892143716,2.916450202010071e-05,1.5950405014991503e-05
229,0.17246017456353718,0.243361983432723,0.21244266859348557,2.916450202010071e-05,1.5950405014991503e-05
230,0.1717241008990215,0.24105610454754006,0.21076093415387984,2.916450202010071e-05,1.5950405014991503e-05
231,0.1709120714060433,0.23887296176919465,0.20911126778030265,2.916450202010071e-05,1.5950405014991503e-05
232,0.17001518320713369,0.23675173774154482,0.20756701372445363,2.916450202010071e-05,1.5950405014991503e-05
233,0.16907427948401219,0.23470963453338187,0.20607705700724938,2.916450202010071e-05,1.5950405014991503e-05
234,0.16813341360077202,0.23278209685210086,0.2045677161089028,2.916450202010071e-05,1.5950405014991503e-05
235,0.16721302709573985,0.2309763667746811,0.20301406962866342,2.916450202010071e-05,1.5950405014991503e-05
236,0.16630993521111498,0.22927127067384134,0.2014401939364632,2.916450202010071e-05,1.5950405014991503e-05
237,0.16539732689296938,0.2276172192180397,0.19991916317291641,2.916450202010071e-05,1.5950405014991503e-05
238,0.16449586201643793,0.22577523141652847,0.198532418908099,2.916450202010071e-05,1.5950405014991503e-05
239,0.16365190848104946,0.22377175583268097,0.19713602676981767,2.916450202010071e-05,1.5950405014991503e-05
240,0.16185562655174163,0.2245514707277289,0.19600156976056812,2.5575835432098844e-05,2.5633228750151565e-05
241,0.15920178337131263,0.2281792435348275,0.19528482262229527,2.5575835432098844e-05,2.5633228750151565e-05
242,0.15699735618264934,0.23154130606698126,0.19489944484431884,2.5575835432098844e-05,2.5633228750151565e-05
243,0.15537229675934883,0.23413902306462298,0.1947595434817465,2.5575835432098844e-05,2.5633228750151565e-05
244,0.15411688321399672,0.23628675332393334,0.19484002626286415,2.5575835432098844e-05,2.5633228750151565e-05
245,0.15316771454875094,0.23810245012952913,0.19505303074151015,2.5575835432098844e-05,2.5633228750151565e-05
246,0.15249747151880022,0.23970275070060348,0.1952862572253166,2.5575835432098844e-05,2.5633228750151565e-05
247,0.15202879815753903,0.24110813310862403,0.19556945932335756,2.5575835432098844e-05,2.5633228750151565e-05
248,0.15171452165076468,0.2423408678676441,0.1959098804928026,2.5575835432098844e-05,2.5633228750151565e-05
249,0.15152162294352278,0.24343107701316238,0.196296141699002,2.5575835432098844e-05,2.5633228750151565e-05
250,0.15142791327370494,0.24441402913647373,0.1967035500782791,2.5575835432098844e-05,2.5633228750151565e-05
251,0.1514193544015013,0.2453277449677973,0.1970985671055358,2.5575835432098844e-05,2.5633228750151565e-05
252,0.15147374628093363,0.24618293600340244,0.19748425122134036,2.5575835432098844e-05,2.5633228750151565e-05
253,0.15157364287366923,0.2469730121922892,0.19788077764196604,2.5575835432098844e-05,2.5633228750151565e-05
254,0.15170627428516073,0.24769686570394123,0.1982988407831897,2.5575835432098844e-05,2.5633228750151565e-05
255,0.1518626522456455,0.2483593207422339,0.19873968109812012,2.5575835432098844e-05,2.5633228750151565e-05
256,0.15203757011014568,0.2489711335454345,0.199195085077198,2.5575835432098844e-05,2.5633228750151565e-05
257,0.15222960285846818,0.24954899238620207,0.19964738524819595,2.5575835432098844e-05,2.5633228750151565e-05
258,0.15244110709520467,0.2501155175715876,0.20006946017621843,2.5575835432098844e-05,2.5633228750151565e-05
259,0.15267042628553484,0.2506818043763884,0.20045026384886677,2.5575835432098844e-05,2.5633228750151565e-05
260,0.1529009905918874,0.2512225875637067,0.20083101835182254,2.5575835432098844e-05,2.5633228750151565e-05
261,0.15312987168165162,0.25173866343340023,0.20121346063215215,2.5575835432098844e-05,2.5633228750151565e-05
262,0.15335773657407836,0.25223388335593727,0.2015933306091124,2.5575835432098844e-05,2.5633228750151565e-05
263,0.15330096203480187,0.25214892794025856,0.2018829174166634,2.5575835432098844e-05,2.5633228750151565e-05
264,0.15331455159073987,0.2522011335074778,0.2020830502010545,3.355658501190279e-05,4.173668590451506e-05
265,0.15560581015443178,0.25685814157034853,0.20285808342793193,3.355658501190279e-05,4.173668590451506e-05
266,0.16004888185629648,0.26613784941454066,0.20469090977898044,3.355658501190279e-05,4.173668590451506e-05
267,0.1641752271791789,0.27549376708023526,0.20775405258349883,3.355658501190279e-05,4.173668590451506e-05
268,0.1676420304970532,0.28370033152223634,0.21152390000393315,3.355658501190279e-05,4.173668590451506e-05
269,0.17084920581063037,0.2913534285598514,0.21575458321551122,3.355658501190279e-05,4.173668590451506e-05
270,0.17390261679623487,0.2985805471277535,0.2202384627938058,3.355658501190279e-05,4.173668590451506e-05
271,0.1769351306687962,0.30552282463106695,0.22474152522946356,3.355658501190279e-05,4.173668590451506e-05
